level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
4	1	113	1	1	0	1132	365	85	53	-1	
5	1	113	1	1	1	1132	365	85	53	21.257925	oe
2	1	114	0	0	0	1270	417	27	2	-1	
3	1	114	1	0	0	1270	417	27	2	-1	
4	1	114	1	1	0	1270	417	27	2	-1	
5	1	114	1	1	1	1270	417	27	2	37.862602	eos
2	1	115	0	0	0	289	430	37	6	-1	
3	1	115	1	0	0	289	430	37	6	-1	
4	1	115	1	1	0	289	430	37	6	-1	
5	1	115	1	1	1	289	430	37	6	13.180351	ante
2	1	116	0	0	0	300	427	14	5	-1	
3	1	116	1	0	0	300	427	14	5	-1	
4	1	116	1	1	0	300	427	14	5	-1	
5	1	116	1	1	1	300	427	14	5	39.216637	2.
2	1	117	0	0	0	347	435	20	1	-1	
3	1	117	1	0	0	347	435	20	1	-1	
4	1	117	1	1	0	347	435	20	1	-1	
5	1	117	1	1	1	347	435	20	1	23.897791	am
2	1	118	0	0	0	582	431	27	10	-1	
3	1	118	1	0	0	582	431	27	10	-1	
4	1	118	1	1	0	582	431	27	10	-1	
5	1	118	1	1	1	582	431	27	10	0.000000	rab}
2	1	119	0	0	0	1051	416	46	15	-1	
3	1	119	1	0	0	1051	416	46	15	-1	
4	1	119	1	1	0	1051	416	46	15	-1	
5	1	119	1	1	1	1051	416	46	15	0.000000	suzy
2	1	120	0	0	0	1354	422	45	13	-1	
3	1	120	1	0	0	1354	422	45	13	-1	
4	1	120	1	1	0	1354	422	45	13	-1	
5	1	120	1	1	1	1354	418	40	17	10.279961	77H
5	1	120	1	1	2	1392	428	7	7	39.590324	1)
2	1	121	0	0	0	446	440	15	12	-1	
3	1	121	1	0	0	446	440	15	12	-1	
4	1	121	1	1	0	446	440	15	12	-1	
5	1	121	1	1	1	446	440	15	12	25.134249	Ny,
2	1	122	0	0	0	501	437	30	13	-1	
3	1	122	1	0	0	501	437	30	13	-1	
4	1	122	1	1	0	501	437	30	13	-1	
5	1	122	1	1	1	501	437	30	13	0.000000	+}
2	1	123	0	0	0	909	441	42	7	-1	
3	1	123	1	0	0	909	441	42	7	-1	
4	1	123	1	1	0	909	441	42	7	-1	
5	1	123	1	1	1	909	441	42	7	33.243908	ht
2	1	124	0	0	0	1051	439	10	7	-1	
3	1	124	1	0	0	1051	439	10	7	-1	
4	1	124	1	1	0	1051	439	10	7	-1	
5	1	124	1	1	1	1051	439	10	7	2.568293	3
2	1	125	0	0	0	1071	434	29	13	-1	
3	1	125	1	0	0	1071	434	29	13	-1	
4	1	125	1	1	0	1071	434	29	13	-1	
5	1	125	1	1	1	1071	434	29	13	49.414734	ao
2	1	126	0	0	0	1200	444	50	10	-1	
3	1	126	1	0	0	1200	444	50	10	-1	
4	1	126	1	1	0	1200	444	50	10	-1	
5	1	126	1	1	1	1200	444	35	10	0.000000	thteb.
5	1	126	1	1	2	1246	448	4	3	62.795448	se
2	1	127	0	0	0	1326	445	9	4	-1	
3	1	127	1	0	0	1326	445	9	4	-1	
4	1	127	1	1	0	1326	445	9	4	-1	
5	1	127	1	1	1	1326	445	9	4	0.000000	™
2	1	128	0	0	0	1394	445	12	11	-1	
3	1	128	1	0	0	1394	445	12	11	-1	
4	1	128	1	1	0	1394	445	12	11	-1	
5	1	128	1	1	1	1394	445	12	11	34.247856	4
2	1	129	0	0	0	607	460	14	12	-1	
3	1	129	1	0	0	607	460	14	12	-1	
4	1	129	1	1	0	607	460	14	12	-1	
5	1	129	1	1	1	607	460	14	12	55.836174	ra)
2	1	130	0	0	0	796	448	18	13	-1	
3	1	130	1	0	0	796	448	18	13	-1	
4	1	130	1	1	0	796	448	18	13	-1	
5	1	130	1	1	1	796	448	18	13	53.905533	WA
2	1	131	0	0	0	801	468	20	7	-1	
3	1	131	1	0	0	801	468	20	7	-1	
4	1	131	1	1	0	801	468	20	7	-1	
5	1	131	1	1	1	801	468	20	7	11.076202	ory
2	1	132	0	0	0	994	458	22	5	-1	
3	1	132	1	0	0	994	458	22	5	-1	
4	1	132	1	1	0	994	458	22	5	-1	
5	1	132	1	1	1	994	458	22	5	0.000000	7a
2	1	133	0	0	0	1048	457	13	10	-1	
3	1	133	1	0	0	1048	457	13	10	-1	
4	1	133	1	1	0	1048	457	13	10	-1	
5	1	133	1	1	1	1048	457	13	10	23.128990	234i
2	1	134	0	0	0	1073	448	14	18	-1	
3	1	134	1	0	0	1073	448	14	18	-1	
4	1	134	1	1	0	1073	448	14	18	-1	
5	1	134	1	1	1	1073	448	14	18	21.481638	al
2	1	135	0	0	0	1124	453	8	11	-1	
3	1	135	1	0	0	1124	453	8	11	-1	
4	1	135	1	1	0	1124	453	8	11	-1	
5	1	135	1	1	1	1124	453	8	11	40.973465	a
2	1	136	0	0	0	1249	468	61	3	-1	
3	1	136	1	0	0	1249	468	61	3	-1	
4	1	136	1	1	0	1249	468	61	3	-1	
5	1	136	1	1	1	1249	452	13	28	19.003277	ae
5	1	136	1	1	2	1267	468	43	3	21.303505	oo
2	1	137	0	0	0	1354	454	39	14	-1	
3	1	137	1	0	0	1354	454	39	14	-1	
4	1	137	1	1	0	1354	454	39	14	-1	
5	1	137	1	1	1	1354	454	39	14	27.103825	ELI
2	1	138	0	0	0	1358	471	16	1	-1	
3	1	138	1	0	0	1358	471	16	1	-1	
4	1	138	1	1	0	1358	471	16	1	-1	
5	1	138	1	1	1	1358	471	16	1	32.651028	aad
2	1	139	0	0	0	1418	468	44	7	-1	
3	1	139	1	0	0	1418	468	44	7	-1	
4	1	139	1	1	0	1418	468	44	7	-1	
5	1	139	1	1	1	1418	468	44	7	42.113499	in|
2	1	140	0	0	0	137	481	45	3	-1	
3	1	140	1	0	0	137	481	45	3	-1	
4	1	140	1	1	0	137	481	45	3	-1	
5	1	140	1	1	1	137	481	45	3	29.342756	Za
2	1	141	0	0	0	335	483	20	5	-1	
3	1	141	1	0	0	335	483	20	5	-1	
4	1	141	1	1	0	335	483	20	5	-1	
5	1	141	1	1	1	335	483	20	5	0.000000	Ls
2	1	142	0	0	0	1086	468	14	12	-1	
3	1	142	1	0	0	1086	468	14	12	-1	
4	1	142	1	1	0	1086	468	14	12	-1	
5	1	142	1	1	1	1086	468	14	12	59.718880	im
2	1	143	0	0	0	1127	470	40	12	-1	
3	1	143	1	0	0	1127	470	40	12	-1	
4	1	143	1	1	0	1127	470	40	12	-1	
5	1	143	1	1	1	1127	470	40	12	33.113804	duals
2	1	144	0	0	0	314	496	31	7	-1	
3	1	144	1	0	0	314	496	31	7	-1	
4	1	144	1	1	0	314	496	31	7	-1	
5	1	144	1	1	1	314	496	31	7	50.805264	ay
2	1	145	0	0	0	380	498	5	3	-1	
3	1	145	1	0	0	380	498	5	3	-1	
4	1	145	1	1	0	380	498	5	3	-1	
5	1	145	1	1	1	380	498	5	3	15.980101	a
2	1	146	0	0	0	498	471	123	44	-1	
3	1	146	1	0	0	498	471	123	44	-1	
4	1	146	1	1	0	498	471	123	44	-1	
5	1	146	1	1	1	498	471	123	44	4.615583	marine
2	1	147	0	0	0	853	487	97	12	-1	
3	1	147	1	0	0	853	487	97	12	-1	
4	1	147	1	1	0	853	487	97	12	-1	
5	1	147	1	1	1	853	487	97	12	0.000000	ttl,
2	1	148	0	0	0	1012	488	75	13	-1	
3	1	148	1	0	0	1012	488	75	13	-1	
4	1	148	1	1	0	1012	488	75	13	-1	
5	1	148	1	1	1	1012	494	24	6	13.011322	ee
2	1	149	0	0	0	1125	488	29	11	-1	
3	1	149	1	0	0	1125	488	29	11	-1	
4	1	149	1	1	0	1125	488	29	11	-1	
5	1	149	1	1	1	1125	488	29	11	36.267208	Yoel
2	1	150	0	0	0	1492	507	13	2	-1	
3	1	150	1	0	0	1492	507	13	2	-1	
4	1	150	1	1	0	1492	507	13	2	-1	
5	1	150	1	1	1	1492	507	13	2	0.000000	i
2	1	151	0	0	0	492	507	20	13	-1	
3	1	151	1	0	0	492	507	20	13	-1	
4	1	151	1	1	0	492	507	20	13	-1	
5	1	151	1	1	1	492	507	20	13	34.186474	1
2	1	152	0	0	0	1049	502	105	16	-1	
3	1	152	1	0	0	1049	502	105	16	-1	
4	1	152	1	1	0	1049	502	105	16	-1	
5	1	152	1	1	1	1049	502	15	16	53.446598	24!
5	1	152	1	1	2	1074	504	22	14	27.333384	age
5	1	152	1	1	3	1103	505	28	13	24.694637	fravl
5	1	152	1	1	4	1138	503	16	13	24.694637	a!
2	1	153	0	0	0	1193	512	18	8	-1	
3	1	153	1	0	0	1193	512	18	8	-1	
4	1	153	1	1	0	1193	512	18	8	-1	
5	1	153	1	1	1	1193	512	18	8	36.910938	bas
2	1	154	0	0	0	1474	524	10	2	-1	
3	1	154	1	0	0	1474	524	10	2	-1	
4	1	154	1	1	0	1474	524	10	2	-1	
5	1	154	1	1	1	1474	524	10	2	17.597809	a
2	1	155	0	0	0	337	536	12	2	-1	
3	1	155	1	0	0	337	536	12	2	-1	
4	1	155	1	1	0	337	536	12	2	-1	
5	1	155	1	1	1	337	536	12	2	40.640301	2.
2	1	156	0	0	0	492	524	20	13	-1	
3	1	156	1	0	0	492	524	20	13	-1	
4	1	156	1	1	0	492	524	20	13	-1	
5	1	156	1	1	1	492	524	20	13	73.846870	TT
2	1	157	0	0	0	552	510	39	27	-1	
3	1	157	1	0	0	552	510	39	27	-1	
4	1	157	1	1	0	552	510	39	27	-1	
5	1	157	1	1	1	552	510	39	27	42.299660	iste
2	1	158	0	0	0	577	531	38	14	-1	
3	1	158	1	0	0	577	531	38	14	-1	
4	1	158	1	1	0	577	531	38	14	-1	
5	1	158	1	1	1	577	531	38	14	16.464882	2)
2	1	159	0	0	0	983	540	3	5	-1	
3	1	159	1	0	0	983	540	3	5	-1	
4	1	159	1	1	0	983	540	3	5	-1	
5	1	159	1	1	1	983	540	3	5	0.000000	y
2	1	160	0	0	0	1050	521	104	14	-1	
3	1	160	1	0	0	1050	521	104	14	-1	
4	1	160	1	1	0	1050	521	104	14	-1	
5	1	160	1	1	1	1050	524	13	20	31.292385	asl
5	1	160	1	1	2	1072	513	18	37	0.000000	eal
5	1	160	1	1	3	1095	525	30	10	42.586464	fast
5	1	160	1	1	4	1130	521	24	25	38.010628	i
2	1	161	0	0	0	1353	525	40	14	-1	
3	1	161	1	0	0	1353	525	40	14	-1	
4	1	161	1	1	0	1353	525	40	14	-1	
5	1	161	1	1	1	1353	525	40	14	33.963341	[reget
2	1	162	0	0	0	491	539	13	16	-1	
3	1	162	1	0	0	491	539	13	16	-1	
4	1	162	1	1	0	491	539	13	16	-1	
5	1	162	1	1	1	491	539	13	16	87.716751	{-
2	1	163	0	0	0	788	535	174	16	-1	
3	1	163	1	0	0	788	535	174	16	-1	
4	1	163	1	1	0	788	535	174	16	-1	
5	1	163	1	1	1	784	531	5	29	20.985661	y
5	1	163	1	1	2	803	531	32	29	21.810293	ewe
5	1	163	1	1	3	842	531	29	29	0.000000	eran
5	1	163	1	1	4	880	531	8	29	16.548014	A
5	1	163	1	1	5	890	540	40	11	25.696945	OY
5	1	163	1	1	6	945	546	17	5	14.995785	A
2	1	164	0	0	0	1002	542	23	9	-1	
3	1	164	1	0	0	1002	542	23	9	-1	
4	1	164	1	1	0	1002	542	23	9	-1	
5	1	164	1	1	1	1002	542	23	9	61.231468	leet
2	1	165	0	0	0	1050	539	75	14	-1	
3	1	165	1	0	0	1050	539	75	14	-1	
4	1	165	1	1	0	1050	539	75	14	-1	
5	1	165	1	1	1	1050	539	13	10	42.624649	sy
5	1	165	1	1	2	1070	542	24	8	21.922737	atv
5	1	165	1	1	3	1111	544	14	9	0.000000	igee
2	1	166	0	0	0	1270	542	54	15	-1	
3	1	166	1	0	0	1270	542	54	15	-1	
4	1	166	1	1	0	1270	542	54	15	-1	
5	1	166	1	1	1	1270	542	54	15	0.000000	teansateal.
2	1	167	0	0	0	1360	542	38	12	-1	
3	1	167	1	0	0	1360	542	38	12	-1	
4	1	167	1	1	0	1360	542	38	12	-1	
5	1	167	1	1	1	1360	542	38	12	0.000000	ric
2	1	168	0	0	0	1467	554	16	6	-1	
3	1	168	1	0	0	1467	554	16	6	-1	
4	1	168	1	1	0	1467	554	16	6	-1	
5	1	168	1	1	1	1467	554	16	6	1.206255	Jes
2	1	169	0	0	0	451	555	2	14	-1	
3	1	169	1	0	0	451	555	2	14	-1	
4	1	169	1	1	0	451	555	2	14	-1	
5	1	169	1	1	1	451	555	2	14	72.574768	i
2	1	170	0	0	0	539	566	7	10	-1	
3	1	170	1	0	0	539	566	7	10	-1	
4	1	170	1	1	0	539	566	7	10	-1	
5	1	170	1	1	1	539	566	7	10	57.247002	a.
2	1	171	0	0	0	692	565	3	5	-1	
3	1	171	1	0	0	692	565	3	5	-1	
4	1	171	1	1	0	692	565	3	5	-1	
5	1	171	1	1	1	692	565	3	5	85.569565	7
2	1	172	0	0	0	988	558	41	11	-1	
3	1	172	1	0	0	988	558	41	11	-1	
4	1	172	1	1	0	988	558	41	11	-1	
5	1	172	1	1	1	988	558	41	11	0.000000	fahcbiok
2	1	173	0	0	0	1041	554	54	15	-1	
3	1	173	1	0	0	1041	554	54	15	-1	
4	1	173	1	1	0	1041	554	54	15	-1	
5	1	173	1	1	1	1041	554	54	15	0.000000	[slog
5	1	173	1	1	2	1083	546	15	28	0.000000	ly
2	1	174	0	0	0	1123	560	3	5	-1	
3	1	174	1	0	0	1123	560	3	5	-1	
4	1	174	1	1	0	1123	560	3	5	-1	
5	1	174	1	1	1	1123	560	3	5	34.243103	i
2	1	175	0	0	0	1411	574	31	2	-1	
3	1	175	1	0	0	1411	574	31	2	-1	
4	1	175	1	1	0	1411	574	31	2	-1	
5	1	175	1	1	1	1411	574	31	2	13.183594	aaa
2	1	176	0	0	0	217	581	22	2	-1	
3	1	176	1	0	0	217	581	22	2	-1	
4	1	176	1	1	0	217	581	22	2	-1	
5	1	176	1	1	1	217	581	22	2	52.059078	=
2	1	177	0	0	0	255	587	25	2	-1	
3	1	177	1	0	0	255	587	25	2	-1	
4	1	177	1	1	0	255	587	25	2	-1	
5	1	177	1	1	1	255	587	25	2	0.000000	a
2	1	178	0	0	0	310	584	33	6	-1	
3	1	178	1	0	0	310	584	33	6	-1	
4	1	178	1	1	0	310	584	33	6	-1	
5	1	178	1	1	1	310	584	33	6	17.232695	eres
2	1	179	0	0	0	640	580	26	16	-1	
3	1	179	1	0	0	640	580	26	16	-1	
4	1	179	1	1	0	640	580	26	16	-1	
5	1	179	1	1	1	636	576	17	29	17.387705	re
5	1	179	1	1	2	657	576	9	29	36.907555	Fy
2	1	180	0	0	0	723	587	23	9	-1	
3	1	180	1	0	0	723	587	23	9	-1	
4	1	180	1	1	0	723	587	23	9	-1	
5	1	180	1	1	1	723	587	23	9	27.321768	Zn
2	1	181	0	0	0	792	573	59	11	-1	
3	1	181	1	0	0	792	573	59	11	-1	
4	1	181	1	1	0	792	573	59	11	-1	
5	1	181	1	1	1	792	573	59	11	24.273682	Lasts
2	1	182	0	0	0	1049	573	49	11	-1	
3	1	182	1	0	0	1049	573	49	11	-1	
4	1	182	1	1	0	1049	573	49	11	-1	
5	1	182	1	1	1	1049	573	14	11	38.292942	sel
5	1	182	1	1	2	1070	574	16	9	36.195988	al
5	1	182	1	1	3	1093	577	5	7	47.088562	a
2	1	183	0	0	0	1358	572	44	19	-1	
3	1	183	1	0	0	1358	572	44	19	-1	
4	1	183	1	1	0	1358	572	44	19	-1	
5	1	183	1	1	1	1358	572	44	19	0.000000	ELEUDI
2	1	184	0	0	0	1541	585	9	8	-1	
3	1	184	1	0	0	1541	585	9	8	-1	
4	1	184	1	1	0	1541	585	9	8	-1	
5	1	184	1	1	1	1541	585	9	8	27.696409	x
2	1	185	0	0	0	438	591	15	14	-1	
3	1	185	1	0	0	438	591	15	14	-1	
4	1	185	1	1	0	438	591	15	14	-1	
5	1	185	1	1	1	438	591	15	14	45.597824	PT
2	1	186	0	0	0	490	577	22	30	-1	
3	1	186	1	0	0	490	577	22	30	-1	
4	1	186	1	1	0	490	577	22	30	-1	
5	1	186	1	1	1	490	577	22	30	59.680428	5
2	1	187	0	0	0	572	594	14	16	-1	
3	1	187	1	0	0	572	594	14	16	-1	
4	1	187	1	1	0	572	594	14	16	-1	
5	1	187	1	1	1	572	594	14	16	18.882103	iy
2	1	188	0	0	0	658	597	12	14	-1	
3	1	188	1	0	0	658	597	12	14	-1	
4	1	188	1	1	0	658	597	12	14	-1	
5	1	188	1	1	1	658	597	12	14	56.263580	Ty
2	1	189	0	0	0	793	587	79	15	-1	
3	1	189	1	0	0	793	587	79	15	-1	
4	1	189	1	1	0	793	587	79	15	-1	
5	1	189	1	1	1	793	587	79	15	39.263008	Citi.
2	1	190	0	0	0	928	598	29	5	-1	
3	1	190	1	0	0	928	598	29	5	-1	
4	1	190	1	1	0	928	598	29	5	-1	
5	1	190	1	1	1	928	598	29	5	39.376644	oti
2	1	191	0	0	0	989	602	25	1	-1	
3	1	191	1	0	0	989	602	25	1	-1	
4	1	191	1	1	0	989	602	25	1	-1	
5	1	191	1	1	1	989	602	25	1	54.505760	—
2	1	192	0	0	0	1043	589	54	27	-1	
3	1	192	1	0	0	1043	589	54	27	-1	
4	1	192	1	1	0	1043	589	54	27	-1	
5	1	192	1	1	1	1043	594	19	22	27.087870	4)
5	1	192	1	1	2	1061	589	36	25	33.283035	jet
2	1	193	0	0	0	1108	604	4	1	-1	
3	1	193	1	0	0	1108	604	4	1	-1	
4	1	193	1	1	0	1108	604	4	1	-1	
5	1	193	1	1	1	1108	604	4	1	42.332611	a
2	1	194	0	0	0	1152	591	10	8	-1	
3	1	194	1	0	0	1152	591	10	8	-1	
4	1	194	1	1	0	1152	591	10	8	-1	
5	1	194	1	1	1	1152	591	10	8	30.948505	Th
2	1	195	0	0	0	1263	594	43	15	-1	
3	1	195	1	0	0	1263	594	43	15	-1	
4	1	195	1	1	0	1263	594	43	15	-1	
5	1	195	1	1	1	1263	594	43	15	17.170057	Veto)
2	1	196	0	0	0	1352	595	34	15	-1	
3	1	196	1	0	0	1352	595	34	15	-1	
4	1	196	1	1	0	1352	595	34	15	-1	
5	1	196	1	1	1	1352	595	34	15	24.773493	rn
2	1	197	0	0	0	1467	604	13	8	-1	
3	1	197	1	0	0	1467	604	13	8	-1	
4	1	197	1	1	0	1467	604	13	8	-1	
5	1	197	1	1	1	1467	604	13	8	52.449692	a.
2	1	198	0	0	0	537	615	52	15	-1	
3	1	198	1	0	0	537	615	52	15	-1	
4	1	198	1	1	0	537	615	52	15	-1	
5	1	198	1	1	1	537	615	52	15	8.948030	Caan
2	1	199	0	0	0	1049	605	45	15	-1	
3	1	199	1	0	0	1049	605	45	15	-1	
4	1	199	1	1	0	1049	605	45	15	-1	
5	1	199	1	1	1	1049	605	13	14	76.957771	sel
5	1	199	1	1	2	1070	605	27	24	0.000000	agle!
2	1	200	0	0	0	1265	620	38	6	-1	
3	1	200	1	0	0	1265	620	38	6	-1	
4	1	200	1	1	0	1265	620	38	6	-1	
5	1	200	1	1	1	1265	620	25	5	18.967600	a
2	1	201	0	0	0	1412	616	72	14	-1	
3	1	201	1	0	0	1412	616	72	14	-1	
4	1	201	1	1	0	1412	616	72	14	-1	
5	1	201	1	1	1	1412	616	19	14	0.000000	ef
5	1	201	1	1	2	1438	611	22	28	23.036489	__
5	1	201	1	1	3	1464	611	20	28	22.720417	[re
2	1	202	0	0	0	211	632	85	14	-1	
3	1	202	1	0	0	211	632	85	14	-1	
4	1	202	1	1	0	211	632	85	14	-1	
5	1	202	1	1	1	211	632	85	14	0.000000	ata
5	1	202	1	1	2	267	622	15	28	0.000000	y
2	1	203	0	0	0	436	628	74	17	-1	
3	1	203	1	0	0	436	628	74	17	-1	
4	1	203	1	1	0	436	628	74	17	-1	
5	1	203	1	1	1	436	628	74	17	32.111206	(AEP
5	1	203	1	1	2	496	624	18	25	52.550243	al
2	1	204	0	0	0	554	630	19	14	-1	
3	1	204	1	0	0	554	630	19	14	-1	
4	1	204	1	1	0	554	630	19	14	-1	
5	1	204	1	1	1	554	630	19	14	27.020985	al
2	1	205	0	0	0	1209	632	19	10	-1	
3	1	205	1	0	0	1209	632	19	10	-1	
4	1	205	1	1	0	1209	632	19	10	-1	
5	1	205	1	1	1	1209	632	19	10	40.876839	Laat
2	1	206	0	0	0	1281	635	15	4	-1	
3	1	206	1	0	0	1281	635	15	4	-1	
4	1	206	1	1	0	1281	635	15	4	-1	
5	1	206	1	1	1	1281	635	15	4	39.225574	ae
2	1	207	0	0	0	1324	626	67	17	-1	
3	1	207	1	0	0	1324	626	67	17	-1	
4	1	207	1	1	0	1324	626	67	17	-1	
5	1	207	1	1	1	1324	629	21	9	24.435097	eg
5	1	207	1	1	2	1358	621	25	26	0.000000	7494
5	1	207	1	1	3	1389	626	2	17	92.225960	|
2	1	208	0	0	0	1540	637	9	8	-1	
3	1	208	1	0	0	1540	637	9	8	-1	
4	1	208	1	1	0	1540	637	9	8	-1	
5	1	208	1	1	1	1540	637	9	8	77.006271	x
2	1	209	0	0	0	423	648	46	12	-1	
3	1	209	1	0	0	423	648	46	12	-1	
4	1	209	1	1	0	423	648	46	12	-1	
5	1	209	1	1	1	423	648	46	12	0.000000	ask.
2	1	210	0	0	0	666	635	28	15	-1	
3	1	210	1	0	0	666	635	28	15	-1	
4	1	210	1	1	0	666	635	28	15	-1	
5	1	210	1	1	1	666	635	3	7	21.545109	ct
2	1	211	0	0	0	765	649	9	2	-1	
3	1	211	1	0	0	765	649	9	2	-1	
4	1	211	1	1	0	765	649	9	2	-1	
5	1	211	1	1	1	765	649	9	2	60.861038	‘a
2	1	212	0	0	0	793	640	47	12	-1	
3	1	212	1	0	0	793	640	47	12	-1	
4	1	212	1	1	0	793	640	47	12	-1	
5	1	212	1	1	1	793	640	47	12	0.000000	Adtct-2:
2	1	213	0	0	0	1012	647	14	8	-1	
3	1	213	1	0	0	1012	647	14	8	-1	
4	1	213	1	1	0	1012	647	14	8	-1	
5	1	213	1	1	1	1012	647	14	8	35.073586	sh
2	1	214	0	0	0	1069	610	66	64	-1	
3	1	214	1	0	0	1069	610	66	64	-1	
4	1	214	1	1	0	1069	610	66	64	-1	
5	1	214	1	1	1	1069	610	66	64	12.622948	co
2	1	215	0	0	0	1104	643	147	17	-1	
3	1	215	1	0	0	1104	643	147	17	-1	
4	1	215	1	1	0	1104	643	147	17	-1	
5	1	215	1	1	1	1104	646	13	11	33.801216	Ps
5	1	215	1	1	2	1151	651	20	12	33.801216	af
5	1	215	1	1	3	1180	649	48	23	34.924007	eases
5	1	215	1	1	4	1233	646	18	13	21.273140	ten
2	1	216	0	0	0	1277	644	115	18	-1	
3	1	216	1	0	0	1277	644	115	18	-1	
4	1	216	1	1	0	1277	644	115	18	-1	
5	1	216	1	1	1	1277	651	11	9	41.488491	das
5	1	216	1	1	2	1317	653	10	7	56.117699	sage
5	1	216	1	1	3	1336	644	56	18	49.534069	TOI
5	1	216	1	1	4	1387	640	8	28	44.870605	|
2	1	217	0	0	0	1411	650	20	13	-1	
3	1	217	1	0	0	1411	650	20	13	-1	
4	1	217	1	1	0	1411	650	20	13	-1	
5	1	217	1	1	1	1411	650	20	13	68.792336	von
2	1	218	0	0	0	1477	651	28	13	-1	
3	1	218	1	0	0	1477	651	28	13	-1	
4	1	218	1	1	0	1477	651	28	13	-1	
5	1	218	1	1	1	1477	651	28	13	28.815069	ota)
2	1	219	0	0	0	1540	654	9	8	-1	
3	1	219	1	0	0	1540	654	9	8	-1	
4	1	219	1	1	0	1540	654	9	8	-1	
5	1	219	1	1	1	1540	654	9	8	52.110981	7
2	1	220	0	0	0	571	648	48	17	-1	
3	1	220	1	0	0	571	648	48	17	-1	
4	1	220	1	1	0	571	648	48	17	-1	
5	1	220	1	1	1	571	648	48	17	53.628426	Last
5	1	220	1	1	2	613	644	9	31	72.162216	|
2	1	221	0	0	0	577	670	29	11	-1	
3	1	221	1	0	0	577	670	29	11	-1	
4	1	221	1	1	0	577	670	29	11	-1	
5	1	221	1	1	1	577	670	29	11	45.314007	eli
2	1	222	0	0	0	977	656	70	16	-1	
3	1	222	1	0	0	977	656	70	16	-1	
4	1	222	1	1	0	977	656	70	16	-1	
5	1	222	1	1	1	977	645	85	27	5.733690	FTO
2	1	223	0	0	0	1178	663	28	14	-1	
3	1	223	1	0	0	1178	663	28	14	-1	
4	1	223	1	1	0	1178	663	28	14	-1	
5	1	223	1	1	1	1178	663	28	14	25.022650	hee
2	1	224	0	0	0	1358	677	23	1	-1	
3	1	224	1	0	0	1358	677	23	1	-1	
4	1	224	1	1	0	1358	677	23	1	-1	
5	1	224	1	1	1	1358	677	23	1	25.672375	fe
2	1	225	0	0	0	211	690	36	3	-1	
3	1	225	1	0	0	211	690	36	3	-1	
4	1	225	1	1	0	211	690	36	3	-1	
5	1	225	1	1	1	211	690	36	3	29.044914	aoe
2	1	226	0	0	0	293	682	57	12	-1	
3	1	226	1	0	0	293	682	57	12	-1	
4	1	226	1	1	0	293	682	57	12	-1	
5	1	226	1	1	1	289	675	19	28	59.488033	hes
5	1	226	1	1	2	314	675	36	28	22.252359	baat
2	1	227	0	0	0	380	689	49	8	-1	
3	1	227	1	0	0	380	689	49	8	-1	
4	1	227	1	1	0	380	689	49	8	-1	
5	1	227	1	1	1	380	689	31	6	0.000000	astca
5	1	227	1	1	2	415	678	17	28	39.445187	lel
2	1	228	0	0	0	660	689	2	5	-1	
3	1	228	1	0	0	660	689	2	5	-1	
4	1	228	1	1	0	660	689	2	5	-1	
5	1	228	1	1	1	660	689	2	5	4.545660	r
2	1	229	0	0	0	1048	680	45	8	-1	
3	1	229	1	0	0	1048	680	45	8	-1	
4	1	229	1	1	0	1048	680	45	8	-1	
5	1	229	1	1	1	1048	663	48	25	0.000000	alms
2	1	230	0	0	0	186	696	17	11	-1	
3	1	230	1	0	0	186	696	17	11	-1	
4	1	230	1	1	0	186	696	17	11	-1	
5	1	230	1	1	1	186	696	17	11	37.031532	nd
2	1	231	0	0	0	447	695	73	18	-1	
3	1	231	1	0	0	447	695	73	18	-1	
4	1	231	1	1	0	447	695	73	18	-1	
5	1	231	1	1	1	447	695	73	18	41.318089	‘co
2	1	232	0	0	0	581	689	32	11	-1	
3	1	232	1	0	0	581	689	32	11	-1	
4	1	232	1	1	0	581	689	32	11	-1	
5	1	232	1	1	1	581	689	32	11	16.974487	S|
2	1	233	0	0	0	759	689	199	21	-1	
3	1	233	1	0	0	759	689	199	21	-1	
4	1	233	1	1	0	759	689	199	21	-1	
5	1	233	1	1	1	759	701	4	2	14.856224	a
5	1	233	1	1	2	781	689	73	21	20.235134	Ya
5	1	233	1	1	3	877	693	11	13	30.832314	BY
2	1	234	0	0	0	1046	692	46	14	-1	
3	1	234	1	0	0	1046	692	46	14	-1	
4	1	234	1	1	0	1046	692	46	14	-1	
5	1	234	1	1	1	1046	692	46	14	0.000000	sulyale
2	1	235	0	0	0	1184	703	53	10	-1	
3	1	235	1	0	0	1184	703	53	10	-1	
4	1	235	1	1	0	1184	703	53	10	-1	
5	1	235	1	1	1	1184	703	53	10	30.167780	Hem,
2	1	236	0	0	0	299	713	25	15	-1	
3	1	236	1	0	0	299	713	25	15	-1	
4	1	236	1	1	0	299	713	25	15	-1	
5	1	236	1	1	1	299	713	25	15	41.808014	Lise
2	1	237	0	0	0	586	706	81	10	-1	
3	1	237	1	0	0	586	706	81	10	-1	
4	1	237	1	1	0	586	706	81	10	-1	
5	1	237	1	1	1	586	706	81	10	0.000000	wali
5	1	237	1	1	2	631	696	14	28	0.000000	le
5	1	237	1	1	3	654	696	17	28	28.200874	1,
2	1	238	0	0	0	668	728	6	4	-1	
3	1	238	1	0	0	668	728	6	4	-1	
4	1	238	1	1	0	668	728	6	4	-1	
